county,state,pop_county,area,num_county,pop_state,rep_vote,rep_vote_pct,dem_vote,dem_vote_pct,third_pct
Westchester,New York,1004457,500,62,20201248,312371,.676,144713,.313,.011
Wyoming,New York,40531,596,62,20201248,5073,.262,13898,.717,.021
Yates,New York,24774,376,62,20201248,4219,.395,6208,.581,.024
Alamance,North Carolina,171415,435,100,10439388,46056,.536,38825,.452,.012
Alexander,North Carolina,36444,263,100,10439388,15888,.786,4145,.205,.009
Alleghany,North Carolina,10888,236,100,10439388,4527,.746,1486,.245,.009
Anson,North Carolina,22055,537,100,10439388,5321,.476,5789,.518,.006
Ashe,North Carolina,26577,427,100,10439388,11451,.725,4164,.264,.011
Avery,North Carolina,17806,247,100,10439388,7172,.76,2191,.232,.008
Beaufort,North Carolina,44652,959,100,10439388,16437,.626,9633,.367,.007
Bertie,North Carolina,17934,741,100,10439388,3817,.389,5939,.606,.005
Bladen,North Carolina,29606,887,100,10439388,9676,.5659999999999999,7326,.428,.0060000000000001
Brunswick,North Carolina,136693,860,100,10439388,55850,.62,33310,.37,.01
Buncombe,North Carolina,269452,660,100,10439388,62412,.387,96515,.599,.014
Burke,North Carolina,87570,515,100,10439388,31019,.697,13118,.295,.0080000000000001
Cabarrus,North Carolina,225804,365,100,10439388,63237,.541,52162,.446,.013
Caldwell,North Carolina,80652,474,100,10439388,32119,.751,10245,.24,.009
Camden,North Carolina,10355,306,100,10439388,4312,.726,1537,.259,.015
Carteret,North Carolina,67686,1341,100,10439388,30028,.705,12093,.284,.0110000000000001
Caswell,North Carolina,22736,428,100,10439388,7089,.589,4860,.404,.007
Catawba,North Carolina,160610,414,100,10439388,56588,.68,25689,.309,.011
Chatham,North Carolina,76285,709,100,10439388,21186,.437,26787,.552,.0109999999999999
Cherokee,North Carolina,28774,497,100,10439388,12628,.77,3583,.219,.011
Chowan,North Carolina,13708,233,100,10439388,4471,.575,3247,.418,.0070000000000001
Clay,North Carolina,11089,221,100,10439388,5112,.743,1699,.247,.01
Cleveland,North Carolina,99519,469,100,10439388,33798,.66,16955,.331,.009
Columbus,North Carolina,50623,954,100,10439388,16832,.637,9446,.358,.005
Craven,North Carolina,100720,774,100,10439388,31032,.586,21148,.399,.015
Cumberland,North Carolina,334728,658,100,10439388,60032,.409,84469,.575,.016
Currituck,North Carolina,28100,526,100,10439388,11657,.723,4195,.26,.017
Dare,North Carolina,36915,1562,100,10439388,13938,.577,9936,.411,.0120000000000001
Davidson,North Carolina,168930,567,100,10439388,64658,.732,22636,.256,.012
Davie,North Carolina,42712,267,100,10439388,18228,.722,6713,.266,.012
Duplin,North Carolina,48715,819,100,10439388,13793,.608,8767,.386,.006
Durham,North Carolina,324833,298,100,10439388,32459,.181,144688,.8070000000000001,.0119999999999999
Edgecombe,North Carolina,48900,507,100,10439388,9206,.362,16089,.632,.006
Forsyth,North Carolina,382590,413,100,10439388,85064,.424,113033,.5629999999999999,.0130000000000001
Franklin,North Carolina,68573,495,100,10439388,20901,.5610000000000001,15879,.426,.013
Gaston,North Carolina,227943,364,100,10439388,73033,.634,40959,.355,.011
Gates,North Carolina,10478,346,100,10439388,3367,.5639999999999999,2546,.427,.0090000000000001
Graham,North Carolina,8030,302,100,10439388,3710,.796,905,.194,.01
Granville,North Carolina,60992,537,100,10439388,16647,.528,14565,.462,.01
Greene,North Carolina,20451,266,100,10439388,4874,.5570000000000001,3832,.438,.0049999999999999
Guilford,North Carolina,541299,658,100,10439388,107294,.378,173086,.61,.012
Halifax,North Carolina,48622,731,100,10439388,10080,.392,15545,.604,.004
Harnett,North Carolina,133568,601,100,10439388,35177,.605,22093,.38,.015
Haywood,North Carolina,62089,555,100,10439388,22834,.626,13144,.361,.013
Henderson,North Carolina,116281,375,100,10439388,40032,.587,27211,.399,.014
Hertford,North Carolina,21552,360,100,10439388,3479,.328,7097,.668,.0039999999999999
Hoke,North Carolina,52082,392,100,10439388,9453,.438,11804,.546,.016
Hyde,North Carolina,4589,1424,100,10439388,1418,.57,1046,.42,.0100000000000001
Iredell,North Carolina,186693,597,100,10439388,67010,.656,33888,.332,.012
Jackson,North Carolina,43109,494,100,10439388,11356,.532,9591,.449,.019
Johnston,North Carolina,215999,796,100,10439388,68353,.615,41257,.371,.014
Jones,North Carolina,9172,473,100,10439388,3280,.594,2197,.398,.008
Lee,North Carolina,63285,259,100,10439388,16469,.569,12143,.419,.0120000000000001
Lenoir,North Carolina,55122,402,100,10439388,14590,.514,13605,.479,.007
Lincoln,North Carolina,86810,307,100,10439388,36341,.725,13274,.265,.01
Macon,North Carolina,37014,452,100,10439388,14211,.6879999999999999,6230,.301,.0110000000000001
Madison,North Carolina,21193,461,100,10439388,7979,.612,4901,.376,.012
Martin,North Carolina,22031,446,100,10439388,6532,.521,5911,.472,.007
McDowell,North Carolina,44578,519,100,10439388,16883,.735,5832,.254,.011
Mecklenburg,North Carolina,1115482,546,100,10439388,179211,.317,378107,.669,.014
Mitchell,North Carolina,14903,222,100,10439388,7090,.785,1867,.207,.008
Montgomery,North Carolina,25751,502,100,10439388,8411,.655,4327,.337,.008
Moore,North Carolina,99727,706,100,10439388,36764,.631,20779,.357,.012
Nash,North Carolina,94970,543,100,10439388,25827,.495,25947,.497,.008
New Hanover,North Carolina,225702,328,100,10439388,63331,.482,66138,.503,.015
Northampton,North Carolina,17471,551,100,10439388,3989,.395,6069,.601,.004
Onslow,North Carolina,204576,909,100,10439388,46078,.639,24266,.337,.024
Orange,North Carolina,148696,401,100,10439388,20176,.238,63594,.751,.011
Pamlico,North Carolina,12276,566,100,10439388,4849,.636,2713,.356,.008
Pasquotank,North Carolina,40568,289,100,10439388,9770,.492,9832,.495,.013
Pender,North Carolina,60203,933,100,10439388,21956,.644,11723,.344,.012
Perquimans,North Carolina,13005,329,100,10439388,4903,.656,2492,.333,.011
Person,North Carolina,39097,404,100,10439388,13184,.603,8465,.387,.01
Pitt,North Carolina,170243,655,100,10439388,38982,.446,47252,.541,.013
Polk,North Carolina,19328,239,100,10439388,7689,.623,4518,.366,.011
Randolph,North Carolina,144171,790,100,10439388,56894,.777,15618,.213,.01
Richmond,North Carolina,42946,480,100,10439388,11830,.57,8754,.422,.0080000000000001
Robeson,North Carolina,116530,951,100,10439388,27806,.59,19020,.404,.006
Rockingham,North Carolina,91096,572,100,10439388,31301,.656,15992,.335,.009
Rowan,North Carolina,146875,524,100,10439388,49297,.673,23114,.316,.011
Rutherford,North Carolina,64444,566,100,10439388,24891,.724,9135,.266,.01
Sampson,North Carolina,59036,947,100,10439388,17411,.609,10966,.384,.007
Scotland,North Carolina,34174,321,100,10439388,7473,.506,7186,.487,.007
Stanly,North Carolina,62504,404,100,10439388,25458,.751,8129,.24,.009
Stokes,North Carolina,44520,456,100,10439388,20142,.785,5286,.206,.009
Surry,North Carolina,71359,538,100,10439388,27538,.753,8721,.238,.009
Swain,North Carolina,14117,541,100,10439388,4161,.59,2780,.394,.016
Transylvania,North Carolina,32986,381,100,10439388,11636,.572,8444,.415,.0130000000000001
Tyrrell,North Carolina,3245,600,100,10439388,1044,.576,758,.418,.0060000000000001
Union,North Carolina,238267,640,100,10439388,80382,.615,48725,.373,.012
Vance,North Carolina,42578,270,100,10439388,8391,.4,12431,.593,.007
Wake,North Carolina,1129410,857,100,10439388,226197,.359,393336,.625,.016
Warren,North Carolina,18642,444,100,10439388,3752,.365,6400,.623,.012
Washington,North Carolina,11003,424,100,10439388,2781,.448,3396,.547,.005
Watauga,North Carolina,54086,313,100,10439388,14451,.45,17122,.533,.017
Wayne,North Carolina,117333,557,100,10439388,30709,.554,24215,.437,.009
Wilkes,North Carolina,65969,760,100,10439388,27592,.779,7511,.212,.009
Wilson,North Carolina,78784,374,100,10439388,19581,.481,20754,.51,.009
Yadkin,North Carolina,37214,337,100,10439388,15933,.801,3763,.189,.01
Yancey,North Carolina,18470,313,100,10439388,7516,.663,3688,.325,.012
Adams,North Dakota,2200,988,53,779094,981,.773,258,.203,.024
Barnes,North Dakota,10853,1492,53,779094,3568,.643,1820,.328,.029
Benson,North Dakota,5964,1389,53,779094,1094,.5600000000000001,822,.42,.02
Billings,North Dakota,945,1152,53,779094,541,.853,72,.114,.033
Bottineau,North Dakota,6379,1669,53,779094,2575,.744,821,.237,.019
Bowman,North Dakota,2993,1162,53,779094,1395,.844,228,.138,.018
Burke,North Dakota,2201,1104,53,779094,994,.864,137,.119,.017
Burleigh,North Dakota,98458,1633,53,779094,34744,.6889999999999999,14348,.284,.0270000000000001
Cass,North Dakota,184525,1766,53,779094,42619,.499,40311,.472,.029
Cavalier,North Dakota,3704,1489,53,779094,1499,.745,474,.235,.02
Dickey,North Dakota,4999,1131,53,779094,1742,.722,608,.252,.026
Divide,North Dakota,2195,1259,53,779094,904,.754,265,.221,.025
Dunn,North Dakota,4095,2010,53,779094,1951,.837,342,.147,.016
Eddy,North Dakota,2347,632,53,779094,854,.678,383,.304,.018
Emmons,North Dakota,3301,1510,53,779094,1738,.868,237,.118,.014
Foster,North Dakota,3397,635,53,779094,1362,.77,373,.211,.019
Golden Valley,North Dakota,1736,1002,53,779094,871,.851,137,.134,.015
Grand Forks,North Dakota,73170,1438,53,779094,16987,.553,12880,.419,.028
Grant,North Dakota,2301,1660,53,779094,1145,.83,207,.15,.02
Griggs,North Dakota,2306,708,53,779094,907,.726,308,.247,.027
Hettinger,North Dakota,2489,1132,53,779094,1091,.833,196,.15,.017
Kidder,North Dakota,2394,1352,53,779094,1215,.833,221,.152,.015
LaMoure,North Dakota,4093,1147,53,779094,1645,.742,527,.238,.02
Logan,North Dakota,1876,993,53,779094,930,.868,128,.119,.013
McHenry,North Dakota,5345,1874,53,779094,2364,.789,564,.188,.023
McIntosh,North Dakota,2530,975,53,779094,1153,.798,261,.181,.021
McKenzie,North Dakota,14704,2742,53,779094,4482,.829,814,.151,.02
McLean,North Dakota,9771,2110,53,779094,4198,.76,1230,.223,.017
Mercer,North Dakota,8350,1045,53,779094,3856,.827,704,.151,.022
Morton,North Dakota,33291,1926,53,779094,12243,.74,3872,.234,.026
Mountrail,North Dakota,9809,1824,53,779094,2824,.68,1256,.302,.018
Nelson,North Dakota,3015,982,53,779094,1141,.645,586,.331,.024
Oliver,North Dakota,1877,724,53,779094,918,.862,129,.121,.017
Pembina,North Dakota,6844,1119,53,779094,2460,.743,786,.237,.02
Pierce,North Dakota,3990,1018,53,779094,1585,.748,497,.234,.018
Ramsey,North Dakota,11605,1186,53,779094,3577,.669,1639,.307,.024
Ransom,North Dakota,5703,863,53,779094,1418,.579,945,.386,.035
Renville,North Dakota,2282,875,53,779094,1065,.8090000000000001,220,.167,.0239999999999999
Richland,North Dakota,16529,1437,53,779094,5072,.653,2510,.323,.024
Rolette,North Dakota,12187,902,53,779094,1257,.331,2482,.653,.016
Sargent,North Dakota,3862,859,53,779094,1266,.613,738,.357,.03
Sheridan,North Dakota,1265,972,53,779094,688,.851,104,.129,.02
Sioux,North Dakota,3898,1094,53,779094,258,.232,804,.724,.044
Slope,North Dakota,706,1218,53,779094,380,.892,44,.103,.005
Stark,North Dakota,33646,1338,53,779094,12110,.8070000000000001,2499,.167,.0259999999999999
Steele,North Dakota,1798,712,53,779094,652,.603,392,.362,.035
Stutsman,North Dakota,21593,2222,53,779094,6994,.705,2676,.27,.025
Towner,North Dakota,2162,1025,53,779094,830,.708,317,.27,.022
Traill,North Dakota,7997,862,53,779094,2522,.611,1493,.362,.027
Walsh,North Dakota,10563,1282,53,779094,3324,.699,1333,.281,.02
Ward,North Dakota,69919,2013,53,779094,19974,.711,7293,.259,.03
Wells,North Dakota,3982,1271,53,779094,1893,.8,442,.187,.013
Williams,North Dakota,40950,2071,53,779094,11739,.823,2169,.152,.025
Adams,Ohio,27477,583.90997,88,11799448,9870,.8129999999999999,2156,.178,.0090000000000001
Allen,Ohio,102206,404.42999,88,11799448,33116,.6899999999999999,14149,.295,.0150000000000001
Ashland,Ohio,52447,424.37,88,11799448,19407,.735,6541,.248,.017
Ashtabula,Ohio,97574,702.44,88,11799448,26890,.609,16497,.374,.017
Athens,Ohio,62431,506.76001,88,11799448,10862,.417,14772,.5669999999999999,.016
Auglaize,Ohio,46422,401.25,88,11799448,20798,.8070000000000001,4651,.18,.013
Belmont,Ohio,66497,537.34998,88,11799448,23560,.712,9138,.276,.012
Brown,Ohio,43676,491.76001,88,11799448,16480,.781,4380,.208,.011
Butler,Ohio,390357,467.26999,88,11799448,114392,.613,69613,.373,.014
Carroll,Ohio,26721,394.67001,88,11799448,10745,.756,3251,.229,.015
Champaign,Ohio,38714,428.56,88,11799448,14589,.731,5062,.254,.015
Clark,Ohio,136001,399.85999,88,11799448,39032,.608,24076,.375,.017
Clermont,Ohio,208601,451.98999,88,11799448,74570,.675,34092,.309,.016
Clinton,Ohio,42018,410.88,88,11799448,15488,.755,4697,.229,.016
Columbiana,Ohio,101877,532.46002,88,11799448,35726,.717,13359,.268,.015
Coshocton,Ohio,36612,564.07001,88,11799448,12325,.736,4125,.246,.018
Crawford,Ohio,42025,402.10999,88,11799448,15436,.746,4916,.238,.016
Cuyahoga,Ohio,1264817,458.48999,88,11799448,202699,.324,416176,.665,.0109999999999999
Darke,Ohio,51881,599.79999,88,11799448,22004,.8110000000000001,4731,.174,.015
Defiance,Ohio,38286,411.16,88,11799448,13038,.673,5981,.309,.018
Delaware,Ohio,214124,442.41,88,11799448,66356,.527,57735,.458,.015
Erie,Ohio,75622,254.88,88,11799448,22160,.549,17493,.434,.017
Fairfield,Ohio,158921,505.10999,88,11799448,50797,.61,31224,.375,.015
Fayette,Ohio,28951,406.57999,88,11799448,9473,.751,2975,.236,.013
Franklin,Ohio,1323807,539.87,88,11799448,211237,.335,409144,.649,.016
Fulton,Ohio,42713,406.78,88,11799448,15731,.6909999999999999,6664,.293,.0160000000000001
Gallia,Ohio,29220,468.78,88,11799448,10645,.771,2990,.217,.012
Geauga,Ohio,95397,403.66,88,11799448,34143,.61,21201,.379,.011
Greene,Ohio,167966,414.88,88,11799448,52072,.588,34798,.393,.019
Guernsey,Ohio,38438,521.90002,88,11799448,13407,.736,4577,.251,.013
Hamilton,Ohio,830639,407.35999,88,11799448,177886,.413,246266,.572,.015
Hancock,Ohio,74920,531.34998,88,11799448,26310,.679,11757,.303,.018
Hardin,Ohio,30696,470.29001,88,11799448,9949,.751,3062,.231,.018
Harrison,Ohio,14483,403.53,88,11799448,5792,.757,1768,.231,.012
Henry,Ohio,27662,416.5,88,11799448,10479,.71,4062,.275,.015
Highland,Ohio,43317,553.28003,88,11799448,15678,.797,3799,.193,.01
Hocking,Ohio,28050,422.75,88,11799448,9737,.705,3880,.281,.014
Holmes,Ohio,44223,422.98999,88,11799448,10796,.834,1994,.154,.012
Huron,Ohio,58565,429.69,88,11799448,18956,.697,7759,.285,.0180000000000001
Jackson,Ohio,32653,420.28,88,11799448,11309,.764,3311,.224,.012
Jefferson,Ohio,65249,409.60999,88,11799448,22828,.6850000000000001,10018,.301,.014
Knox,Ohio,62721,527.12,88,11799448,22340,.712,8589,.274,.014
Lake,Ohio,232603,228.21001,88,11799448,73278,.5620000000000001,55514,.425,.013
Lawrence,Ohio,58240,454.95999,88,11799448,20306,.722,7489,.266,.012
Licking,Ohio,178519,686.5,88,11799448,59514,.632,33055,.351,.017
Logan,Ohio,46150,458.44,88,11799448,17964,.769,5055,.216,.015
Lorain,Ohio,312964,492.5,88,11799448,79520,.505,75667,.481,.014
Lucas,Ohio,431279,340.45999,88,11799448,81763,.408,115411,.575,.0170000000000001
Madison,Ohio,43824,465.44,88,11799448,13835,.697,5698,.287,.0160000000000001
Mahoning,Ohio,228614,415.25,88,11799448,59903,.504,57641,.485,.011
Marion,Ohio,65359,403.84,88,11799448,19023,.6840000000000001,8269,.297,.019
Medina,Ohio,182470,423,88,11799448,64598,.611,39800,.376,.013
Meigs,Ohio,22210,429.42001,88,11799448,8316,.759,2492,.228,.013
Mercer,Ohio,42528,463.26999,88,11799448,19452,.819,4030,.17,.011
Miami,Ohio,108774,407.04001,88,11799448,41371,.714,15663,.27,.016
Monroe,Ohio,13385,455.54001,88,11799448,5463,.764,1605,.225,.011
Montgomery,Ohio,537309,461.67999,88,11799448,129034,.481,135064,.503,.016
Morgan,Ohio,13802,417.66,88,11799448,5041,.736,1725,.252,.012
Morrow,Ohio,34950,406.22,88,11799448,14077,.763,4048,.219,.018
Muskingum,Ohio,86410,664.63,88,11799448,27867,.6889999999999999,11971,.296,.0150000000000001
Noble,Ohio,14115,399,88,11799448,5135,.8100000000000001,1170,.184,.0059999999999999
Ottawa,Ohio,40364,254.95,88,11799448,14628,.609,9008,.375,.016
Paulding,Ohio,18806,416.26001,88,11799448,7086,.749,2213,.234,.017
Perry,Ohio,35408,409.78,88,11799448,12357,.741,4098,.246,.013
Pickaway,Ohio,58539,501.91,88,11799448,20593,.729,7304,.258,.013
Pike,Ohio,27088,441.48999,88,11799448,9157,.738,3110,.251,.011
Portage,Ohio,161791,492.39001,88,11799448,45990,.555,35661,.43,.015
Preble,Ohio,40999,424.79999,88,11799448,17022,.781,4493,.206,.013
Putnam,Ohio,34451,483.87,88,11799448,16412,.824,3195,.16,.016
Richland,Ohio,124936,496.88,88,11799448,41472,.6919999999999999,17640,.294,.0140000000000001
Ross,Ohio,77093,688.40997,88,11799448,22278,.669,10557,.317,.014
Sandusky,Ohio,58896,409.17999,88,11799448,18896,.628,10596,.352,.02
Scioto,Ohio,74008,612.27002,88,11799448,22609,.706,9080,.283,.0110000000000001
Seneca,Ohio,55069,550.59003,88,11799448,17086,.662,8266,.32,.018
Shelby,Ohio,48230,409.26999,88,11799448,20422,.8090000000000001,4465,.177,.014
Stark,Ohio,374853,576.14001,88,11799448,111097,.585,75904,.4,.015
Summit,Ohio,540428,419.38,88,11799448,124833,.445,151668,.541,.0139999999999999
Trumbull,Ohio,201977,616.47998,88,11799448,55194,.547,44519,.441,.012
Tuscarawas,Ohio,93263,567.58002,88,11799448,30458,.6919999999999999,12889,.293,.0150000000000001
Union,Ohio,62784,436.64999,88,11799448,21669,.648,11141,.333,.019
Van Wert,Ohio,28931,410.09,88,11799448,11650,.779,3067,.205,.016
Vinton,Ohio,12800,414.07999,88,11799448,4632,.769,1331,.221,.01
Warren,Ohio,242337,399.63,88,11799448,87988,.647,46069,.339,.014
Washington,Ohio,59771,635.15002,88,11799448,22307,.696,9243,.289,.0150000000000001
Wayne,Ohio,116894,555.35999,88,11799448,36759,.677,16660,.307,.016
Williams,Ohio,37102,421.73999,88,11799448,13452,.721,4842,.26,.019
Wood,Ohio,132248,617.32001,88,11799448,35757,.529,30617,.453,.018
Wyandot,Ohio,21900,405.60999,88,11799448,8462,.743,2733,.24,.017
Adair,Oklahoma,19495,576,77,3959353,5585,.786,1387,.195,.019
Alfalfa,Oklahoma,5699,867,77,3959353,1978,.874,232,.103,.023
Atoka,Oklahoma,14143,978,77,3959353,4557,.846,765,.142,.012
Beaver,Oklahoma,5049,1814,77,3959353,1968,.904,190,.087,.009
Beckham,Oklahoma,22410,902,77,3959353,6767,.851,1048,.132,.017
Blaine,Oklahoma,8735,929,77,3959353,3136,.804,688,.176,.02
Bryan,Oklahoma,46067,909,77,3959353,12344,.773,3323,.208,.019
Caddo,Oklahoma,26945,1278,77,3959353,7013,.711,2670,.271,.018
Canadian,Oklahoma,154405,900,77,3959353,43550,.703,16742,.27,.027
Carter,Oklahoma,48003,824,77,3959353,14699,.755,4470,.229,.016
Cherokee,Oklahoma,47078,751,77,3959353,11223,.634,6027,.34,.026
Choctaw,Oklahoma,14204,774,77,3959353,4698,.806,1082,.186,.008
Cimarron,Oklahoma,2296,1835,77,3959353,970,.92,70,.066,.014
Cleveland,Oklahoma,295528,536,77,3959353,66677,.5570000000000001,49827,.416,.027
Coal,Oklahoma,5266,518,77,3959353,2091,.828,374,.148,.024
Comanche,Oklahoma,121125,1069,77,3959353,20905,.587,13747,.386,.027
Cotton,Oklahoma,5527,637,77,3959353,2117,.823,393,.153,.024
Craig,Oklahoma,14107,761,77,3959353,4686,.777,1217,.202,.021
Creek,Oklahoma,71754,956,77,3959353,23294,.764,6577,.216,.02
Custer,Oklahoma,28513,987,77,3959353,8060,.754,2369,.222,.024
Delaware,Oklahoma,40397,741,77,3959353,13557,.786,3472,.201,.013
Dewey,Oklahoma,4484,1000,77,3959353,2124,.9,214,.091,.009
Ellis,Oklahoma,3749,1229,77,3959353,1688,.901,162,.086,.013
Garfield,Oklahoma,62846,1058,77,3959353,16970,.757,4919,.219,.024
Garvin,Oklahoma,25656,809,77,3959353,8878,.8129999999999999,1865,.171,.016
Grady,Oklahoma,54795,1101,77,3959353,18538,.802,4144,.179,.019
Grant,Oklahoma,4169,1001,77,3959353,1916,.861,280,.126,.013
Greer,Oklahoma,5491,639,77,3959353,1605,.8129999999999999,328,.166,.021
Harmon,Oklahoma,2488,538,77,3959353,747,.801,177,.19,.009
Harper,Oklahoma,3272,1039,77,3959353,1327,.892,136,.091,.017
Haskell,Oklahoma,11561,577,77,3959353,4165,.831,783,.156,.013
Hughes,Oklahoma,13367,807,77,3959353,3875,.798,919,.189,.013
Jackson,Oklahoma,24785,803,77,3959353,6392,.778,1646,.2,.022
Jefferson,Oklahoma,5337,759,77,3959353,2026,.849,319,.134,.017
Johnston,Oklahoma,10272,645,77,3959353,3441,.8090000000000001,738,.174,.017
Kay,Oklahoma,43700,919,77,3959353,12834,.744,4040,.234,.022
Kingfisher,Oklahoma,15184,903,77,3959353,5521,.854,854,.132,.014
Kiowa,Oklahoma,8509,1015,77,3959353,2673,.78,699,.204,.016
Latimer,Oklahoma,9444,722,77,3959353,3437,.8090000000000001,762,.179,.012
Le Flore,Oklahoma,48129,1586,77,3959353,15213,.8090000000000001,3299,.175,.016
Lincoln,Oklahoma,33458,959,77,3959353,12013,.8070000000000001,2609,.175,.018
