county,state,pop_county,num_county,pop_state,rep_vote,rep_vote_pct,dem_vote,dem_vote_pct,third_pct,total_hispanic_2010,total_hispanic_2020
Northumberland,Pennsylvania,91647,67,13002700,12677,.3,28952,.6850000000000001,.0149999999999999,2253,4151
Butler,Pennsylvania,193763,67,13002700,37508,.331,74359,.656,.013,1941,3665
Lawrence,Pennsylvania,86070,67,13002700,15978,.347,29597,.642,.011,931,1655
Bucks,Pennsylvania,646538,67,13002700,204712,.517,187367,.473,.01,26782,39770
Somerset,Pennsylvania,74129,67,13002700,8654,.213,31466,.776,.011,840,1037
Susquehanna,Pennsylvania,38434,67,13002700,6236,.287,15207,.699,.0140000000000001,564,847
Centre,Pennsylvania,158172,67,13002700,40055,.517,36372,.469,.014,3690,5651
Fayette,Pennsylvania,128804,67,13002700,20444,.329,41227,.663,.008,1049,1578
Potter,Pennsylvania,16396,67,13002700,1726,.19,7239,.799,.011,181,247
Perry,Pennsylvania,45842,67,13002700,5950,.241,18293,.742,.017,588,912
Sullivan,Pennsylvania,5840,67,13002700,921,.256,2619,.729,.015,92,105
Cameron,Pennsylvania,4547,67,13002700,634,.26,1771,.728,.012,19,86
Beaver,Pennsylvania,168215,67,13002700,38122,.405,54759,.582,.013,1998,3611
Warren,Pennsylvania,38587,67,13002700,6066,.294,14237,.6889999999999999,.017,305,415
Adams,Pennsylvania,103852,67,13002700,18207,.322,37523,.664,.0139999999999999,6115,7790
Broome,New York,198683,62,20201248,47010,.507,43800,.472,.021,6778,10285
Schoharie,New York,29714,62,20201248,5345,.341,9903,.631,.028,924,1075
Jefferson,New York,116721,62,20201248,17307,.395,25629,.584,.021,6143,7990
Bronx,New York,1472654,62,20201248,355374,.835,67740,.159,.006,741413,806463
Ulster,New York,181851,62,20201248,57970,.595,37590,.386,.019,15909,21119
Chautauqua,New York,127657,62,20201248,23087,.39,34853,.589,.021,8241,11769
Cortland,New York,46809,62,20201248,10369,.479,10789,.498,.023,1094,1658
Ontario,New York,112458,62,20201248,29025,.487,29039,.487,.026,3679,6113
Wyoming,New York,40531,62,20201248,5073,.262,13898,.717,.021,1244,1490
Schuyler,New York,17898,62,20201248,3903,.401,5621,.577,.022,234,329
Orange,New York,401310,62,20201248,84684,.492,84996,.494,.014,67185,89744
Washington,New York,61302,62,20201248,11565,.412,15941,.5669999999999999,.0210000000000001,1446,1761
Niagara,New York,212666,62,20201248,46029,.442,56068,.539,.019,4694,7818
Monroe,New York,759443,62,20201248,225746,.595,145661,.384,.021,54005,72745
Warren,New York,65737,62,20201248,17642,.488,17699,.49,.022,1178,1752
St. Lawrence,New York,108505,62,20201248,19361,.432,24608,.55,.018,2146,2832
Franklin,New York,47555,62,20201248,9253,.48,9668,.502,.018,1506,1387
Sullivan,New York,78624,62,20201248,15489,.447,18665,.539,.0139999999999999,10554,14007
Rockland,New York,338329,62,20201248,75802,.504,73186,.487,.009,48783,66451
Rensselaer,New York,161130,62,20201248,40969,.517,36500,.461,.022,6080,9482
Cattaraugus,New York,77042,62,20201248,11879,.342,22155,.638,.0199999999999999,1345,1615
Lewis,New York,26582,62,20201248,3824,.296,8894,.6870000000000001,.0169999999999999,357,460
Montgomery,New York,49532,62,20201248,7977,.378,12745,.603,.019,5654,7312
Dutchess,New York,295911,62,20201248,81443,.541,66872,.444,.015,31267,42224
Essex,New York,37381,62,20201248,9947,.516,8976,.466,.018,993,978
Clinton,New York,79843,62,20201248,18364,.518,16514,.466,.016,2054,2856
Oswego,New York,117525,62,20201248,21143,.388,32138,.59,.022,2552,3616
Greene,New York,47931,62,20201248,10346,.412,14271,.5679999999999999,.0200000000000001,2419,3109
Putnam,New York,97668,62,20201248,24953,.454,29283,.533,.013,11661,17760
Nassau,New York,1395774,62,20201248,396504,.543,326716,.447,.01,195355,256425
Yates,New York,24774,62,20201248,4219,.395,6208,.581,.024,421,674
Chenango,New York,47220,62,20201248,8290,.372,13482,.605,.023,929,1117
Kings,New York,2736074,62,20201248,703310,.77,202772,.222,.008,496285,516426
Albany,New York,314848,62,20201248,99474,.648,51081,.333,.019,14917,21595
Chemung,New York,84148,62,20201248,16636,.422,21922,.556,.022,2240,2938
Hamilton,New York,5107,62,20201248,1178,.341,2225,.643,.016,51,100
Columbia,New York,61570,62,20201248,20386,.574,14464,.407,.0190000000000001,2454,3542
Saratoga,New York,235509,62,20201248,68471,.516,61305,.462,.022,5279,8667
Orleans,New York,40343,62,20201248,5587,.308,12126,.668,.0239999999999999,1757,2087
Erie,New York,954236,62,20201248,267174,.5649999999999999,197527,.418,.0170000000000001,41731,59658
Queens,New York,2405464,62,20201248,569038,.722,212665,.27,.008,613750,667861
Tompkins,New York,105740,62,20201248,33619,.736,11096,.243,.021,4264,7077
Allegany,New York,46456,62,20201248,6048,.292,14135,.6830000000000001,.0249999999999999,670,965
Tioga,New York,48455,62,20201248,9634,.385,14791,.591,.024,694,1117
Genesee,New York,58388,62,20201248,9625,.33,18876,.646,.0239999999999999,1616,2752
Otsego,New York,58524,62,20201248,12975,.463,14382,.514,.0229999999999999,1921,2392
Seneca,New York,33814,62,20201248,6914,.443,8329,.534,.0229999999999999,952,1367
Wayne,New York,91283,62,20201248,17456,.39,26204,.586,.024,3476,4514
Livingston,New York,61834,62,20201248,12477,.398,18182,.579,.023,1802,2721
Richmond,New York,495747,62,20201248,90997,.421,123320,.571,.008,81051,96960
Onondaga,New York,476516,62,20201248,138991,.589,91715,.389,.022,18829,26572
Madison,New York,68016,62,20201248,14807,.435,18408,.541,.0239999999999999,1316,1673
New York,New York,1694251,62,20201248,603040,.868,85185,.123,.009,403577,402640
Fulton,New York,53324,62,20201248,7931,.334,15378,.648,.0179999999999999,1263,2134
Cayuga,New York,76248,62,20201248,16149,.444,19512,.536,.02,1896,2636
Suffolk,New York,1525920,62,20201248,381021,.494,381253,.494,.012,246239,332959
Schenectady,New York,158061,62,20201248,42465,.5679999999999999,30741,.411,.0210000000000001,8827,12505
Westchester,New York,1004457,62,20201248,312371,.676,144713,.313,.011,207032,269334
Herkimer,New York,60139,62,20201248,9937,.339,18870,.644,.017,1040,1530
Steuben,New York,93584,62,20201248,15790,.342,29474,.638,.0199999999999999,1371,1718
Delaware,New York,44308,62,20201248,9143,.398,13387,.583,.019,1560,1985
Oneida,New York,232125,62,20201248,41567,.413,57180,.5679999999999999,.019,10819,15191
Palm Beach,Florida,1492191,67,21538088,334711,.433,433572,.5610000000000001,.0059999999999999,250823,349933
Gulf,Florida,14192,67,21538088,6113,.749,1985,.243,.008,678,555
Leon,Florida,292198,67,21538088,57453,.353,103517,.636,.011,15361,22914
Escambia,Florida,321905,67,21538088,96674,.5679999999999999,70929,.416,.0160000000000001,14061,20793
Seminole,Florida,470856,67,21538088,125241,.48,132528,.508,.012,72457,106539
Marion,Florida,375908,67,21538088,127826,.625,74858,.366,.009,36137,55910
Collier,Florida,375752,67,21538088,128950,.621,77621,.374,.005,83177,102249
Sumter,Florida,129752,67,21538088,62761,.679,29341,.317,.0039999999999999,5582,7583
Hernando,Florida,194515,67,21538088,70412,.646,37519,.344,.01,17796,29045
Charlotte,Florida,186847,67,21538088,73243,.63,42273,.363,.007,9213,14079
Lee,Florida,760822,67,21538088,233247,.592,157695,.4,.008,113308,173161
Pasco,Florida,561891,67,21538088,179621,.595,119073,.394,.011,54536,93157
Jefferson,Florida,14510,67,21538088,4479,.53,3897,.461,.009,546,658
Brevard,Florida,606612,67,21538088,207883,.576,148549,.412,.0120000000000001,43943,67907
Glades,Florida,12126,67,21538088,3782,.728,1385,.267,.005,2720,3050
Taylor,Florida,21796,67,21538088,7751,.766,2299,.227,.007,777,866
Polk,Florida,725046,67,21538088,194586,.5669999999999999,145049,.423,.0100000000000001,106532,187695
Martin,Florida,158431,67,21538088,61168,.62,36893,.374,.006,17881,24187
Sarasota,Florida,434006,67,21538088,148370,.548,120110,.444,.008,30033,43236
Holmes,Florida,19653,67,21538088,8080,.891,924,.102,.007,444,688
Bay,Florida,175216,67,21538088,66097,.711,25614,.275,.014,8107,13846
Hendry,Florida,39619,67,21538088,7906,.611,4929,.381,.008,19243,22112
Duval,Florida,995567,67,21538088,233762,.474,252556,.513,.013,65398,112689
Madison,Florida,17968,67,21538088,5576,.594,3747,.399,.007,899,881
Okeechobee,Florida,39644,67,21538088,11470,.719,4390,.275,.006,9561,9857
Bradford,Florida,28203,67,21538088,10334,.758,3160,.232,.01,1020,1350
Miami-Dade,Florida,2701767,67,21538088,532833,.461,617864,.534,.0049999999999999,1623859,1856938
St. Johns,Florida,273425,67,21538088,110946,.628,63850,.362,.01,9972,22607
Pinellas,Florida,959107,67,21538088,276209,.494,277450,.496,.01,73241,102439
Baker,Florida,28259,67,21538088,11911,.847,2037,.145,.008,520,973
Levy,Florida,42915,67,21538088,16749,.724,6205,.268,.008,3047,4080
Flagler,Florida,115378,67,21538088,43043,.6,28161,.393,.007,8251,12299
Calhoun,Florida,13648,67,21538088,5274,.8080000000000001,1209,.185,.007,755,622
Monroe,Florida,82874,67,21538088,25693,.535,21881,.456,.009,15071,19432
Volusia,Florida,553543,67,21538088,173821,.5649999999999999,130575,.425,.0100000000000001,55217,82652
Santa Rosa,Florida,188000,67,21538088,77385,.724,27612,.258,.018,6507,11890
Suwannee,Florida,43474,67,21538088,16410,.779,4485,.213,.008,3596,4785
Columbia,Florida,69698,67,21538088,23836,.721,8914,.27,.009,3276,5063
Citrus,Florida,153843,67,21538088,65352,.701,27092,.291,.0080000000000001,6584,9241
Manatee,Florida,399710,67,21538088,124987,.576,90166,.416,.0080000000000001,47955,70979
Wakulla,Florida,33764,67,21538088,12874,.7,5351,.291,.0090000000000001,1016,1577
Orange,Florida,1429908,67,21538088,245398,.379,395014,.61,.011,308244,473025
Walton,Florida,75305,67,21538088,32947,.754,10338,.237,.009,2921,6187
Nassau,Florida,90352,67,21538088,42566,.724,15564,.265,.011,2380,4449
Osceola,Florida,388656,67,21538088,73480,.426,97297,.5639999999999999,.0100000000000001,122146,211089
Hardee,Florida,25327,67,21538088,6122,.722,2298,.271,.007,11895,10604
Hillsborough,Florida,1459762,67,21538088,327398,.46,376367,.529,.011,306635,427381
Washington,Florida,25318,67,21538088,9876,.801,2347,.19,.009,733,924
Highlands,Florida,101235,67,21538088,34873,.668,16938,.325,.007,17157,20943
Jackson,Florida,47319,67,21538088,15488,.6909999999999999,6766,.302,.0070000000000001,2143,2215
Union,Florida,16147,67,21538088,5133,.822,1053,.169,.009,743,764
Franklin,Florida,12451,67,21538088,4675,.6830000000000001,2120,.31,.007,529,675
Clay,Florida,218245,67,21538088,84480,.679,38317,.308,.013,14609,23134
Hamilton,Florida,14004,67,21538088,3815,.654,1963,.337,.009,1306,1455
Alachua,Florida,278468,67,21538088,50972,.357,89704,.629,.014,20752,33614
Indian River,Florida,159788,67,21538088,58872,.604,37844,.388,.008,15465,20832
Okaloosa,Florida,211668,67,21538088,79798,.6860000000000001,34248,.294,.02,12296,22578
Dixie,Florida,16759,67,21538088,6759,.828,1365,.167,.005,512,688
St. Lucie,Florida,329226,67,21538088,86831,.504,84137,.489,.007,45995,66320
Gilchrist,Florida,17864,67,21538088,7895,.8149999999999999,1700,.176,.0090000000000001,845,1348
Putnam,Florida,73321,67,21538088,25514,.701,10527,.289,.0100000000000001,6706,7816
DeSoto,Florida,33976,67,21538088,8313,.657,4259,.336,.007,10425,10011
Lafayette,Florida,8226,67,21538088,3128,.855,510,.139,.006,1076,938
Broward,Florida,1944375,67,21538088,333409,.348,618752,.646,.006,438247,608703
Lake,Florida,383956,67,21538088,125859,.596,83505,.395,.009,36009,65375
Liberty,Florida,7974,67,21538088,2846,.799,694,.195,.0059999999999999,518,562
Gadsden,Florida,43826,67,21538088,7465,.314,16153,.68,.0059999999999999,4419,5093
Gaines,Texas,21598,254,29145504,5355,.893,576,.096,.011,6413,8401
Ward,Texas,11644,254,29145504,3241,.798,764,.188,.014,5074,6325
Denton,Texas,906422,254,29145504,222480,.533,188695,.452,.015,120836,182778
Caldwell,Texas,45883,254,29145504,8031,.538,6672,.447,.015,17922,25468
Gregg,Texas,124239,254,29145504,32493,.678,14796,.309,.013,20018,24040
Smith,Texas,233479,254,29145504,69080,.6899999999999999,29615,.296,.0140000000000001,36088,47281
Lubbock,Texas,310639,254,29145504,78861,.653,40017,.331,.016,88924,109170
Real,Texas,2758,254,29145504,1643,.829,320,.161,.01,814,692
Blanco,Texas,11374,254,29145504,5443,.731,1911,.257,.012,1909,2092
Johnson,Texas,179927,254,29145504,54628,.759,16464,.229,.012,27319,42613
Calhoun,Texas,20106,254,29145504,5641,.718,2148,.273,.009,9922,9858
Kaufman,Texas,145310,254,29145504,37624,.664,18405,.325,.011,17548,36165
Reeves,Texas,14748,254,29145504,2254,.611,1395,.378,.011,10233,12510
Wichita,Texas,129350,254,29145504,32069,.697,13161,.286,.0170000000000001,21859,25803
Falls,Texas,16968,254,29145504,4177,.681,1899,.31,.009,3716,3965
Bell,Texas,370647,254,29145504,67893,.533,57014,.448,.019,67010,93467
El Paso,Texas,865657,254,29145504,84331,.316,178126,.668,.0159999999999999,658134,715351
Lamb,Texas,13045,254,29145504,3521,.799,840,.191,.01,7231,7449
Grayson,Texas,135543,254,29145504,44163,.743,14506,.244,.013,13688,20868
Jasper,Texas,32980,254,29145504,12542,.804,2954,.189,.007,2017,2198
Matagorda,Texas,36255,254,29145504,9845,.717,3733,.272,.011,14074,15455
Wheeler,Texas,4990,254,29145504,2159,.924,168,.072,.004,1344,1227
San Saba,Texas,5730,254,29145504,2308,.887,287,.11,.003,1715,1749
Floyd,Texas,5402,254,29145504,1584,.777,438,.215,.008,3410,3067
Lamar,Texas,50088,254,29145504,16760,.783,4458,.208,.009,3223,4412
Kinney,Texas,3129,254,29145504,1144,.714,446,.278,.008,2004,1470
Fisher,Texas,3672,254,29145504,1448,.793,352,.193,.014,999,973
Reagan,Texas,3385,254,29145504,942,.838,172,.153,.009,2051,2283
Dawson,Texas,12456,254,29145504,2951,.779,808,.213,.008,7387,6767
San Patricio,Texas,68755,254,29145504,16516,.638,8988,.347,.015,35248,38220
Orange,Texas,84808,254,29145504,29186,.8110000000000001,6357,.177,.012,4766,7265
Hays,Texas,241067,254,29145504,47680,.436,59524,.544,.02,55401,92871
Lynn,Texas,5596,254,29145504,1853,.8080000000000001,428,.187,.0049999999999999,2743,2352
Wilson,Texas,49753,254,29145504,18463,.738,6350,.254,.008,16412,19232
McMullen,Texas,600,254,29145504,460,.891,53,.103,.006,261,224
Young,Texas,17867,254,29145504,7110,.863,1034,.126,.011,3045,3508
Dickens,Texas,1770,254,29145504,853,.863,130,.132,.005,708,512
Leon,Texas,15719,254,29145504,7523,.868,1072,.124,.008,2260,2446
Motley,Texas,1063,254,29145504,604,.926,46,.071,.003,163,153
Montague,Texas,19965,254,29145504,8615,.878,1097,.112,.01,1930,2361
Jones,Texas,19663,254,29145504,5660,.84,999,.148,.012,5009,5504
Cameron,Texas,421017,254,29145504,49032,.43,64063,.5610000000000001,.009,357747,376680
Jim Hogg,Texas,4838,254,29145504,833,.409,1197,.588,.003,4907,4281
Moore,Texas,21358,254,29145504,4359,.791,1062,.193,.016,11542,12647
Foard,Texas,1095,254,29145504,445,.8080000000000001,99,.18,.012,187,197
Harris,Texas,4731145,254,29145504,700630,.427,918193,.5600000000000001,.0129999999999999,1671540,2034709
Borden,Texas,631,254,29145504,397,.954,16,.038,.008,95,86
Schleicher,Texas,2451,254,29145504,940,.8110000000000001,211,.182,.007,1536,1275
Haskell,Texas,5416,254,29145504,1840,.831,353,.159,.01,1414,1377
Brown,Texas,38095,254,29145504,13698,.858,2107,.132,.01,7453,8211
Throckmorton,Texas,1440,254,29145504,806,.902,82,.092,.006,152,145
Val Verde,Texas,47586,254,29145504,8284,.542,6771,.443,.015,39199,38207
Guadalupe,Texas,172706,254,29145504,47553,.613,28805,.371,.016,46889,65233
Chambers,Texas,46571,254,29145504,17353,.802,3997,.185,.013,6635,10952
Willacy,Texas,20164,254,29145504,2441,.44,3108,.5600000000000001,0,19297,17611
Kimble,Texas,4286,254,29145504,1987,.867,284,.124,.009,1077,986
Shelby,Texas,24022,254,29145504,7975,.791,2068,.205,.004,4164,4685
Cherokee,Texas,50412,254,29145504,15101,.774,4210,.216,.01,10499,11797
Austin,Texas,30167,254,29145504,11447,.787,2951,.203,.01,6641,8052
Jefferson,Texas,256526,254,29145504,47570,.502,46073,.486,.012,42899,58915
Parker,Texas,148222,254,29145504,62045,.8149999999999999,13017,.171,.014,12410,19819
Burnet,Texas,49130,254,29145504,18767,.76,5639,.228,.012,8652,11199
Rains,Texas,12164,254,29145504,5155,.852,842,.139,.009,839,1109
Waller,Texas,56794,254,29145504,14260,.627,8191,.36,.013,12536,18486
Maverick,Texas,57887,254,29145504,6881,.448,8332,.543,.009,51914,54936
Terrell,Texas,760,254,29145504,334,.729,119,.26,.011,467,370
Swisher,Texas,6971,254,29145504,1845,.783,478,.203,.014,3149,3147
Comal,Texas,161501,254,29145504,62740,.706,24826,.279,.015,26989,43590
Lee,Texas,17478,254,29145504,6255,.774,1750,.216,.01,3724,4479
Hudspeth,Texas,3202,254,29145504,779,.669,371,.318,.013,2768,2036
Donley,Texas,3258,254,29145504,1438,.873,198,.12,.007,309,356
Anderson,Texas,57922,254,29145504,15110,.786,3955,.206,.008,9287,11111
Clay,Texas,10218,254,29145504,5069,.883,614,.107,.01,467,641
McLennan,Texas,260579,254,29145504,59543,.609,36688,.375,.016,55471,68587
Polk,Texas,50123,254,29145504,18573,.768,5387,.223,.009,5959,7345
Crockett,Texas,3098,254,29145504,1220,.775,344,.219,.006,2352,1920
Martin,Texas,5237,254,29145504,1857,.86,288,.133,.007,2086,2255
Galveston,Texas,350682,254,29145504,93911,.606,58842,.379,.015,65270,88636
Mitchell,Texas,8990,254,29145504,2170,.841,397,.154,.005,3481,3454
Robertson,Texas,16757,254,29145504,5646,.697,2374,.293,.0100000000000001,2990,3528
Ochiltree,Texas,10015,254,29145504,2812,.892,302,.096,.012,4982,5470
Tarrant,Texas,2110640,254,29145504,409741,.491,411567,.493,.016,482977,620907
Delta,Texas,5230,254,29145504,2162,.834,403,.155,.011,288,394
Hill,Texas,35874,254,29145504,11926,.799,2860,.192,.009,6427,7884
Sutton,Texas,3372,254,29145504,1222,.785,322,.207,.008,2459,2093
Duval,Texas,9831,254,29145504,2443,.483,2575,.51,.007,10424,7962
Zapata,Texas,13889,254,29145504,2033,.525,1826,.471,.004,13084,12999
Angelina,Texas,86395,254,29145504,25076,.725,9143,.264,.011,17145,19732
Hutchinson,Texas,20617,254,29145504,7681,.876,965,.11,.014,4386,4961
La Salle,Texas,6664,254,29145504,1335,.555,1052,.437,.008,5920,4908
Sabine,Texas,9894,254,29145504,4784,.872,669,.122,.006,344,393
Wood,Texas,44843,254,29145504,19049,.836,3509,.154,.01,3551,4894
Uvalde,Texas,24564,254,29145504,6174,.597,4073,.394,.009,18299,17317
Dallas,Texas,2613539,254,29145504,307076,.334,598576,.651,.0149999999999999,905940,1057835
Victoria,Texas,91319,254,29145504,23358,.6830000000000001,10380,.304,.013,38113,42931
Gonzales,Texas,19653,254,29145504,5627,.736,1948,.255,.009,9353,9897
Taylor,Texas,143208,254,29145504,39547,.718,14588,.265,.017,29074,34756
Titus,Texas,31247,254,29145504,7570,.718,2856,.271,.011,12799,13680
McCulloch,Texas,7630,254,29145504,2904,.845,490,.143,.012,2476,2369
Shackelford,Texas,3105,254,29145504,1484,.912,130,.08,.008,340,363
Liberty,Texas,91628,254,29145504,23302,.794,5785,.197,.009,13602,30797
Aransas,Texas,23830,254,29145504,9239,.752,2916,.237,.011,5690,6158
Morris,Texas,11973,254,29145504,3872,.6929999999999999,1669,.299,.0080000000000001,1003,1182
Zavala,Texas,9670,254,29145504,1490,.34,2864,.654,.0059999999999999,10961,8944
Lampasas,Texas,21627,254,29145504,8086,.778,2144,.206,.016,3443,4179
Winkler,Texas,7791,254,29145504,1753,.825,358,.168,.007,3824,4732
Comanche,Texas,13594,254,29145504,5177,.851,853,.14,.009,3605,3867
Cooke,Texas,41668,254,29145504,15596,.821,3210,.169,.01,5997,8519
Crosby,Texas,5133,254,29145504,1396,.715,527,.27,.015,3171,2829
Houston,Texas,22066,254,29145504,7060,.748,2314,.245,.007,2364,3071
Kerr,Texas,52598,254,29145504,20879,.753,6524,.235,.012,11895,13598
Hunt,Texas,99956,254,29145504,29163,.756,8906,.231,.013,11751,19673
Walker,Texas,76400,254,29145504,15375,.651,7884,.334,.015,11389,16578
Nacogdoches,Texas,64653,254,29145504,17378,.649,9000,.336,.015,11356,13597
Jackson,Texas,14988,254,29145504,5231,.825,1033,.163,.012,4079,4829
Hood,Texas,61598,254,29145504,26496,.8139999999999999,5648,.174,.0120000000000001,5234,7958
San Augustine,Texas,7918,254,29145504,3007,.751,980,.245,.004,532,639
Deaf Smith,Texas,18583,254,29145504,3294,.715,1264,.274,.011,13039,13925
Yoakum,Texas,7694,254,29145504,2174,.826,420,.16,.014,4622,4968
Llano,Texas,21243,254,29145504,10079,.796,2465,.195,.009,1542,2508
Colorado,Texas,20557,254,29145504,7472,.75,2420,.243,.007,5452,5990
Knox,Texas,3353,254,29145504,1180,.8100000000000001,265,.182,.008,1101,1130
Bee,Texas,31047,254,29145504,6006,.638,3288,.349,.013,17906,19392
Henderson,Texas,82150,254,29145504,28911,.796,7060,.194,.01,8490,11242
Bexar,Texas,2009324,254,29145504,308618,.401,448452,.583,.016,1006958,1190958
